Date,BAC,BK,C,GS,JPM,MS,PNC,TFC,USB,WFC
2018-01-02,24.905536651611328,43.367774963378906,57.21363067626953,215.3282470703125,87.1520004272461,41.314857482910156,110.62303924560547,35.888397216796875,40.22727584838867,49.14950180053711
2018-01-03,24.822237014770508,43.63368225097656,57.390586853027344,213.32374572753906,87.2408218383789,41.425697326660156,110.60011291503906,36.2765998840332,40.62187957763672,49.52764892578125
2018-01-04,25.147092819213867,44.068809509277344,58.098445892333984,216.3051300048828,88.49061584472656,42.05898666381836,110.60774230957031,36.715145111083984,40.93458938598633,50.14713668823242
2018-01-05,25.263702392578125,44.181617736816406,58.02152633666992,215.201904296875,87.9225082397461,42.043155670166016,110.74541473388672,36.830177307128906,41.18773651123047,50.48505401611328
2018-01-08,25.088787078857422,44.3669548034668,57.34443283081055,212.07723999023438,88.05235290527344,41.86900329589844,110.95197296142578,37.0242805480957,41.24729919433594,49.913818359375
2018-01-09,25.213726043701172,44.76984786987305,57.94454574584961,213.87118530273438,88.49869537353516,42.19355773925781,113.0707778930664,37.44844436645508,41.53022003173828,50.090816497802734
2018-01-10,25.446956634521484,46.17192840576172,58.20615768432617,214.1996307373047,89.47256469726562,42.692283630371094,114.44762420654297,37.89417266845703,41.842918395996094,50.78273391723633
2018-01-11,25.538585662841797,46.5990104675293,58.13691711425781,214.87338256835938,89.95137786865234,42.90602493286133,115.87806701660156,38.217681884765625,42.200294494628906,50.694217681884766
2018-01-12,25.980052947998047,47.074424743652344,59.121768951416016,216.4735870361328,91.43648529052734,43.63431930541992,116.14580535888672,38.203304290771484,42.42365646362305,50.324127197265625
2018-01-16,26.021699905395508,46.365325927734375,59.329505920410156,217.6779327392578,91.11186981201172,43.22267150878906,117.04519653320312,38.1601676940918,42.56512451171875,50.283912658691406
2018-01-17,25.971723556518555,46.64734649658203,59.606502532958984,213.62693786621094,91.69618225097656,43.81639862060547,118.5595703125,38.303951263427734,41.9471549987793,51.39418029785156
2018-01-18,26.22161293029785,44.60063552856445,59.544960021972656,211.36978149414062,91.91531372070312,44.20428466796875,118.15982818603516,38.922218322753906,41.805694580078125,51.45049285888672
